src_word	trg_word	src_ctx
hunt	Jagd	In this acoustic work, football, stadium sounds and fan songs can be experienced as a sociocultural sound phenomenon with a driving beat, as the swinging result of the work of a group of acoustic ethnographers who went on a hunt for the groove of football.
hunt	Jagd machen	You actually intend to hunt down those Europeans who, unlike you, are not deluding themselves.
hunt	Suche	"Once ruled by Romans and Visigoths, Toledo has a rich history, making it the ideal setting for the story of Professor Samuel Hunt and his intriguing adventure to discover the legendary ""Sword of Toledo""."
hunt	jagen	"When Gordon Barney worked on Alice Downs Station as a stockman he used to come here for holidays and to ""hunt porcupine and kangaroo""."
hunt	suchen	Some see geocaching as an additional incentive to go on a strenuous mountain hike, some just like the thrill of the chase, others like to make a day excursion of it and involve the kids. Some relish the element of mystery, ohters like the challenge of fighting through impassable terrain, yet more are really there for scenery and see the treasur hunt as asmall diversion.
hurt	Schmerz	You have no central nervous system, so it won't hurt when I yank your legs off!
hurt	Verletzung	Whether you're wearing ski boots on slippery and icy surfaces or on steep slopes, or whether you're climbing an icy trail to go tobogganing, you can slip and hurt yourself anytime.
hurt	schmerzen	Don’t we all know, from our own experience or the lot of elderly relatives, what it is like when your back starts to hurt or your feet are getting tired?
hurt	treffen	Suspending matches and playing to empty stadiums will hurt the clubs' pockets.
hurt	verletzen	Waste as a weapon, do not hurt but at the same time repel the enemy to achieve the purpose of mobile teams who waste Zhanhua not know what to do, in the face of a peasant painted also totally unable to deal with waste.
hurt	verletzt	Secondly, some ten well-trained unarmed police stopped me, one person fell, I'm going to hurt the defendant?
husband	Gatte	Néstor Kirchner, Cristina’s husband and Argentina’s current president, did not want to run for office again, despite being legally permitted to do so and voters’ preference for him over her.
husband	Mann	"Oh, Soreto ""gift to each other husband and wife are midyear"" Maybe what a new culture."
ice	Eis	Rising from the depths of the primordial ocean 250 million years ago, the Dolomites were shaped by the relentless effects of water, wind and ice, which sculpted this natural masterpiece.
ice	Glatteis	I personally find it incomprehensible that no specification of the required driving properties on black ice or mud, for example, was made.
ice	kühlen	All you need to relax and be spoilt can be found in our beauty and wellness oasis: sweating in the Turkish bath and cooling down afterwards with ice flakes from the ice fountain, in keeping with the Kneipp method.
ideal	Ideal	The bar, the snack-bar, the T.V. room with the authentic traditional Cretan furniture, the swimming pool with the breathtaking view to the endless blue of the Lybean sea, the colorful gardens and the unique architectural style, make PORTO BELISSARIO the favorite place to spend your holidays, ideal for those who look for peace, isolation and relaxation.
ideal	ideal	Calm surroundings and easy access, ideal for business travellers and holidaymakers.
idle	unbeschäftigt	idle, then the parent process will kill off the excess processes.
ill	krank	According to Fink, Anna Pou, another physician, told nursing staff that several patients on the seventh floor were also too ill to survive.
ill	Übel	Finally, you must not think ill of me in relation to the fact that for me, as a Protestant, the freedom of religion is extraordinarily important.
ill	übel	This proposal typifies the belief of this assembly that, for every ill in society, the solution is a new law and - when that fails - to create another.
image	Bild	In addition to terms above, the following terms also apply if the permitted uses in the above license terms are not sufficient for your project, and you decide to purchase one or more of the following additional licenses for an Image, where available.
image	Figur	Thus, this image is very light despite its size: only 7 kg in 1.80 metres height.
image	Image	This will be good not only for the European Union’s image but also, more importantly, for the Union, the Member States and acceding countries and their regions and, in particular, for the people affected by such disastrous events.
