formality	src	src_ctx	trg
formal	 	I found the original file on Private Hill's computer. - So, he paid the bill, then forged the letter so he didn't have to explain where the cash came from? - No, I do not think Hill sent it. - The file was last modified while he was deployed, but the computer never left the state. - Doesn't leave us a lot of options.	Well, let me pick one for you.	Laissez-moi en choisir une.
formal	 	I thought I lost him at the coffee shop. - Dad can be a little overprotective. - Oh, "Natchios." Right, as in "Nikolas Natchios." - - That's Dad. - How am I going to find you?	You won't.	Vous ne me trouverez pas.
formal	 	He's a widower with a kid - I didn't even get to date anyone yet - That's absolutely crazy - Don't even dream about it, okay? - What?	Why aren't you answering?	Pourquoi vous ne répondez pas?
formal	 	Sunrise is in 15 minutes, and we'll be landing shortly after. - Hope you all had a pleasant flight... - Mother's made reservations at 7:00 in Montmartre. - Time to feed the prodigal daughter her fatted calf. - For all three of us.	Oh, no. For all two of you.	Pour vous deux.
formal	 	I don't need anything from you that'll make me talk, so... good luck trying. - I won't need luck. - Got your computer. - Gonna send you and your boss to Cuba on a permanent vacation. - Sounds like an Aerosmith album.	That's your era, right?	C'est votre ère non ?
formal	 	How'd you know it wasn't aspirin or vitamins? - Because he offered it to me. You didn't mention that. - Yeah, well, I must have left that out. - Yeah, did the insurance company or Captain Maiken ask you to lie? - No, nobody asked me to lie.	You know what, I'm done answering your questions. Thanks.	Vous savez quoi, j'en ai fini avec vos questions.
formal	 	Part of that obligation... is to suspend your privileges while we get to the bottom of this. - You're suspending me? - I'm the head of Oncology. - How can you suspend me? - It's already done.	As of tomorrow morning, your surgeries are cancelled, your recuperating patients have been assigned to other doctors in the unit.	A partir de demain matin, vos opérations sont annulées, vos patients habituels ont été réassignés à d'autres médecins de votre unité.
formal	 	Or more simply the paradise. - And here, in the centre... - God. - " Quod erat demonstrandum. " - Tandara!	You recognize me, Tandara?	Vous me reconnaissez, Tandara ?
formal	 	Neil doesn't have much time. Margaret has six weeks left. - I can't deliver yet. - Babies come in at 34 weeks all the time. Do an amnio, check the lungs. - If they're mature, what's the problem? - The problem, Dr. Fife, is that human fetuses are supposed to grow to 40 weeks before we yank them out.	You yank them out?	Vous les extirpez ?
formal	 	Why do you want to hurt people? - Is that what you think? - I have a lot going for me? - Except for feeling sorry for yourself. - Is this the part where you attempt to antagonize me, irritate me to the point where I reveal myself to you?	I don't need you to reveal yourself.	Je n'ai pas besoin que vous vous révéliez.
formal	 	He just hit her in the back of the head. - We gotta do something to help her. - - Get back in your car. - - He's killing her. - He hit her.	- I don't have time to run you in.	- J'ai pas le temps de vous coffrer.
formal	 	- Do you have a son, Willis Berger? - - What's wrong? What's happened? - - I'm investigating a potential crime. - If I had the authority to reveal it was with the F.B.I., I would say so. - But until certain security clearances are satisfied... I'm not officially at liberty to tell you anything.	As far as you're concerned,you never heard me say I'm with the F.B.I., which I'm not.	Vous ne m'avez pas entendu dire que je suis avec le FBI, et je ne le suis pas.
formal	 	I need to find a way to get out of here. - There is a way to get out of here. - Maybe there is. - Maybe it's right over your shoulder. - Go for it	You can make it, I know you can. Yes.	Vous pouvez le faire, je le sais.
formal	 	How do you propose to go about establishing this communication? - Radio began with a first, faint, transmitted impulse which no one knew how to control or harness. - Yet science found a way to send sound and speech and living images clear around the world. - Well, I believe that the human brain, the brain that invented radio is itself the most perfect sending and receiving mechanism on earth. - And I know that power does not end with the grave.	Don't you see?	Ne voyez-vous pas ?
formal	 	Anything? - Any detail? - I don't remember anything. - I'd like to have some of that. - You're kidding.	A woman now would finish you off.	Une femme vous achèverait.
formal	 	We psyched, too. - Yeah, yeah, we'd be happy to run that truck for you if you want. - The Emperor Cleanse, man. - Morgan and I, we powered through that. - You're gonna feel like a freaking superhero in a couple days;	anyway, the truck, you guys can hit that in a little while.	Bref, le camion, vous pouvez attendre les gars.
formal	 	I was telling you that shit about my dad. - Well, in many ways I've become him. - I mean, I've done shit to guys that I'm not proud of. - But in other ways, - I'm still that little boy getting fucked in the shed.	Is someone sodomizing you, James?	Quelqu'un vous sodomise, James ?
formal	 	Oh, it's okay. - Found it. - And, uh, so did you, apparently. - So, here's my question. - How long were your parents living in that home before the bank took it away?	You know, it's a shame you didn't know someone at the bank that could've helped them keep ahold of it.	Vous savez, c'est dommage que vous ne connaissiez personne à la banque qui aurait pu les aider à la garder.
formal	 	I have one of those. - What do you use it for? - Varmints. - Uh... what mean that word? - Pests.	Ooh, i like you.	Ooh, je vous aime bien.
formal	 	Then let me make myself perfectly clear. - If Sammy gets married, he will be completely on his own. - And I doubt either one of them would be terribly accustomed to that reality. - Well, why should Veda feel this way about it and your boy not? - I'm not a mind reader, Mrs. Pierce.	But let me tell you one thing.	Mais laissez-moi vous dire une chose.
formal	 	This is amazing. - So we get Xerxes to bid on the fake, and then we grab him. - All right, the sun's gonna be up soon. - Hey, what do you say you and I swap this thing out, save the world from a brand-new bio weapon? - Okay, I'll just-- I'll follow your lead then.	This is like child's play for you, sir.	C'est un jeu d'enfant pour vous.
formal	 	Your doctorate? - Should I bring you my thesis now, sir? - Have a nice day. - He said "Gi", right? - I bet you're hungry.	You look so marvelous playing the piano.	Vous avez l'air tellement merveilleux en jouant du piano.
formal	 	What? - In order to keep you from dying, I had to try and prevent a crime spree... which you tipped me off on yesterday. - But you ended up at the diner anyway, because that's how fate wanted it. - So now you want me to think you're just plain nuts? - Nice try, but it's not gonna work.	I don't know exactly what happened back there... but you and I aren't done.	Mais il m'en faut plus que ça. Je ne sais pas ce qui s'est passé là-bas. Mais je ne vais pas vous lâcher de sitôt.
formal	 	The truth is, things the way they are now are completely wrong. - SUMMER: Who's this random guy we're all listening to? - And why am I not drunk yet? - Okay, look, none of you know me. - But, uh, the truth is that each of you saved my life just by being who you are.	And right now none of you are who you are.	Et en ce moment, aucun de vous n'est celui qu'il doit être.
formal	 	We're taking out another chopper in a few minutes. - You just stay right here. - Anything I can get you? - Coffee? - - No. Thanks.	- We'll keep you informed.	- On vous tient au courant.
formal	 	What cheese? - You don't buy cheese from Bulgaria? - I've never been in Bulgaria. - Never abroad. - But Bulgaria, it's close.	No, I'm telling you.	Non, je vous dis.
formal	 	Why don't you just ask burke about the hand yourself? - I am not talking to him. - He owes me. - What? - Oh,I don't know.	So you're together,but you don't talk to each other?	Alors, vous êtes ensembles, mais vous vous parlez pas ?
formal	 	"Missing person" would be preferable. - I would not like the newspapers making too much publicity around this event. - You'll understand why. - - Can we keep this picture? - - Of course.	Do you think you'll find her soon?	Vous pensez la trouver bientôt?
formal	 	You know, you were my favorite player. God's honest. - And when I read that story in Forbes, how you taught yourself stock trading and then you made a fortune, I knew I had to invest in your fund. - This money was my retirement money. - It's gone. - Let me tell you something, Mr. Weibe.	You remember me from my playing days, you know one thing...	Si vous vous souvenez de moi joueur, vous savez que...
