formality	src	src_ctx	trg
formal	 	That day he says, "There's nothing I can do for you. - You're just getting old, sport." - In my case, it was "slugger," but that was the gist. - You know what I realize? - When people reach our stage of life...	Dad, please, with all due respect, when it comes to life's journeys, you and I do not share a stage.	Papá, por favor, con todo respeto, cuando se trata de a los trayectos de la vida, usted y yo no comparten un escenario.
formal	 	I don't know - I know - An Indian Air Force Pilot is not permitted to come to Pakistan - So I know that the minute you got this news... you resigned knowing fully well that you will never be able to rejoin - Then without telling anyone you left for Lahore... not knowing the outcome of the journey. Would you reach on time?	Would you meet Zaara?	¿ Usted volvería a ver a Zaara?
formal	 	Don't really care. - How'd you kill it? - Stabbed it right through the heart with a big homemade harpoon. - When? - About 23 years ago.	You waiting' for somethin'?	¿Usted está esperando algo?
formal	 	Go ahead, go for it. Make my fragging solar year! - That was for the chief. - All right, that's enough. - He's all yours, sir. - Unless you wanna walk around the block a few times and leave him to us.	I appreciate your enthusiasm, Officer Welch, but I don't think that'll be necessary.	Aprecio su entusiasmo, oficial Welch, pero no creo que sea necesario.
formal	 	Best kept by your bed. - Loaded. - It is quite primitive. - And this... - This is innovation.	You don't even have to be anywhere near your target.	Ni siquiera tiene que estar cerca en cualquier lugar su objetivo.
formal	 	I never could abide small, dark places, even as a child. - Emma knows that. - She wanted me to have the big bedroom. Didn't you, Em? - Oh, we know all about you and your way, princess Lizzie. - We know how you twist arms and throw tantrums just to get your way.	If I were not a lady, I should twist your arm, Mrs. Borden, right out of its side!	¡Si yo no fuera una dama, le retorcería a usted el brazo, señora Borden, y se lo arrancaría de cuajo!
formal	 	I mean, what if the mole is watching the video feed? - First thing's first... - the name. - Got it. - Mack is gone...	get your tea.	a traer su té.
formal	 	Sorry to spring this on you, but I wanted a confidential word.	You know you've been put up for an honour for public and political services?	Tal vez ya debe saber que le hemos puesto en lista honorífica por sus servicios públicos y políticos. ¿Ah, no?
formal	 	Corporal Svyatkin, why are you here? - What about the battle? - What battle? - What do you mean? - I said, the tanks are on the right!	- They attack, your comrades are dying!	- ¡Allí atacan, sus compañeros perecen!
formal	 	It's a warning he put into the orientation video. - We wanted to make sure you heard, so I showed you. - Once you have a dream, it becomes a responsibility to make sure that that dream comes true. - Responsibility to anyone who is affected by it. - In escape begins responsibility.	Did your side give us these dreams?	¿Su bando nos dio estos sueños? .
formal	 	How long ago? - A minute. An hour. A thousand years. - Where are you? - Where do you think? - There are five people you meet in heaven, Edward.	Each one of us was in your life for a reason.	Cada una de las cuales estuvo en su vida por una razón.
formal	 	Obviously,i'm hoping it's Not me tonight. - We are up the creek,bro.	What do you think?	¿Qué piensan ustedes?
formal	 	Flip it. Bop it. - Flip it. - Tap it. - Pull it. - So, as a Platinum Member, you earned double miles and you're eligible for a day pass to our executive club.	Thank you and enjoy your trip.	Gracias y disfrute su vuelo.
formal	 	Maybe I already am crazy. - Okay. - I don't gotta go anywhere. - I'll stay right here. - Thank you.	But you think we can get the hell out of this place?	Pero usted piensa que podemos conseguir el infierno fuera de este lugar?
formal	 	Professor Tanner? - Step aside, Sheriff. - The name's Sex Machine. - What the hell are you doing here? - I got you to thank, really.	Your investigation led me to this place.	Su investigación me guio a este lugar.
formal	 	I know everything. - I know all of you. - I've known you since before you were born and I've got a plan for each of you. - A perfect plan. - All you have to do is believe In me.	Well folks, I don't know about the rest of you, but I'm due back on planet Earth now.	Bueno, amigos, no sé si ustedes , pero yo me voy.
formal	 	I'll sit on the warp engines myself and nurse them. - That position, Mr. Scott, would not only be unavailing, but also undignified. - Lieutenant Rahda, plot a course... - Already plotted and laid in, sir. - Good. Then prepare to come to warp 8.	- Your report covers all vegetation?	- ¿ Su informe cubre toda la vegetación?
formal	 	Oh, yeah, we got a couple of prints. - Off to the lab they go. - Adam must have borrowed that knife. - We already know he borrowed a spear gun. - Look, you've got no witnesses.	You've got no case.	Usted no tiene ningún caso.
formal	 	You know what you have to do and I salute you for it. - Any communication from the surface yet? - No, sir. No word as yet. - The Commander should have gotten that seed by now. - The path that we've indicated to you is the only one we know leading into the Boray Canyon.	Unfortunately, we can't describe to you how to find their camp.	Desafortunadamente, no podemos decirles cómo hallar su campamento.
formal	 	In order to fix the wheelchair, I need you to get off it. - But I don't want to get off. - Is there another way? - You can sit out there on the trunk. - If not we can't fix it properly.	It's your call, Porfirio.	Usted verá Porfirio.
formal	 	And I told you they'll stop when she does. - This is my formal notice, but I have no intention of leaving you high and dry, so let's talk about finding you someone in the next two weeks. - Do you know what's best for me? - - Ripping the Band-Aid off. - - Harvey--	So why don't you clean out your desk and walk yourself over to Louis?	Así que ¿por qué no limpiar su escritorio y caminar a ti mismo a Louis?
formal	 	This is supposed to be party time. - This isn't gonna be a real party. - I'm drinking a juice box, 'cause I'm afraid my wife's gonna yell at me for getting drunk in front of the kids. - How many of you guys have been to a party in the past six months? - A party without a bouncy house.	A party where they actually invited you.	En la que los invitaron a ustedes.
formal	 	Amen. All: Amen. - Well, they're together now. - Let's go. - Olin: Mrs. Enslin? - I...	I am sorry to intrude at such a delicate time, but I knew your husband.	Lamento entrometerme en un momento tan delicado pero conocí a su esposo.
formal	 	You will take this envelope from the drawer and hand it to him. - He's a methodical man. - Not once in the past 18 months... has he bothered to open the envelope on receiving it. - He will put it in his inside coat pocket. - At that precise moment, Mr. Crabtree, you will shove him out.	Then you close the window and go back to your reports.	Luego cerrará la ventana y seguirá escribiendo su informe.
formal	 	What else have you to confess? - I threw stones at your summerhouse. - That's a sin as well. - And at your dog. - You stupid boy.	I stole apples from your garden.	He robado manzanas de su jardín.
formal	 	This is urgent. - I think something may be wrong with Ambassador Delenn. - Dr. Franklin, before we can allow you to proceed... I must insist that anything you learn here in the next few minutes... be kept strictly confidential. - Of course. - You have my word.	But if she's sick, I'm surprised you didn't call your own doctors.	Pero si está enferma, me sorprende que no hayan llamado a sus propios doctores.
formal	 	Uh, yeah. - I'm Sharona Fleming and this is Adrian Monk. - We're investigating the death of Chip Rosatti. - Well, I wish you luck. - The police have shut me down until they figure out what happened.	Well, we understand you were the last person to see Chip alive.	Buneo, tengo entendido que usted fue la ultima persona en ver a chip con vida..
formal	 	Thank you, Mr. Flaherty. - Okay, as Mr. Poplar has been deemed incapacitated by this court I'm appointing the Office of Public Guardian to serve as guardian for his person and property. - Do you have the order for me to sign? - Yes, I sure do, Your Honor. - Then please approach.	Your Honor, if it pleases the court...	Su Señoría, si complaciera a la Corte...
