formality	src	src_ctx	trg
formal	 	I've studied by myself. I worked at the Liverpool mission. - I understood that from your letters. - And I do understand the strong call you feel for China, but... - But it isn't enough? - Thank you anyway.	- Have you any plans?	- Haben Sie Pläne?
formal	 	This is the reason Nadezhda Filaretovna preferred not to mail it but ask me to deliver it in person. - Believe me, it's not simply a whim of a rich patroness, but the appreciation of someone who truly respects your work. - Your name's spoken in her house with enormous respect and love. - Your music's considered above any music that's been written in Russia. - If I have the good fortune to be in the confidence of the Baroness,	I owe it purely to the fact that I once had the happy circumstance of being one of your pupils.	Und das verdanke ich dem Umstand, dass ich Ihr Schüler gewesen bin.
formal	 	It's wonderful here. - I wish I were a kid, then I'd do somersaults down the mountain. - Do it. - Unfortunately I'm grown up and a little tired too. - I noticed.	Where is your search for the missing rockets leading you?	Wohin sind Sie bei der Suche nach den vermissten Raketen gelangt?
formal	 	Outskirts of Tsai Fu. - Near the Wu Chi temple. - Not many know of this place. - Does anyone else know that I'm here? - We took great care to preserve your privacy.	Are you in some kind of trouble?	Stecken Sie in Schwierigkeiten?
formal	 	We took great care to preserve your privacy. - Are you in some kind of trouble? - Perhaps. - We know who you are. - Your legend precedes you, Blacksmith.	They call you the "Man With the Iron Fists."	Man nennt Sie den "Mann mit den Eisenfäusten".
formal	 	You got nerve. - - I'm not talking to you. - - This isn't about me. Dana Brody is missing. - What are you doing on the street, Mathison? - Why aren't you in the nuthouse where you belong?	Do you have to be such a dick? Please.	Müssen Sie so ein Arsch sein?
formal	 	What happened? - What? - What's going on? - He's gone into v-fib. - I pushed epi and atropine.	Did you shock him?	Haben Sie ihn geschockt?
formal	 	- But how long would it take to work? - That stuff? - Two minutes. - He had this 10 minutes ago at least. - - It's a bit chewed there. - - I'll give it a trim.	You're driving over to Babbacombe this afternoon?	Fahren Sie heute Nachmittag nach Babbacombe rüber?
formal	 	Everything is gonna be all right. - - Banjo. - - Don't worry your Uncle Banjo will pull a few strings. - - Say, that wasn't a bad pun, was it? - No. - You're gonna hear that in my next picture.	- Is this your father? - No, you idiot.	Ist das Ihr Vater?
formal	 	No, because she wouldn't listen! - Because she insisted on being obstinate! - Because she tried to take matters into her own hand, best left to qualified officers! - Because once civil disobedience starts... - Because she was fighting for the life of her son!	A boy who may have still been alive while you were wasting valuable time denying you had done anything wrong!	Ein Junge, der vielleicht noch am Leben war, während Sie leugneten, Fehler gemacht zu haben und wertvolle Zeit verstrich!
formal	 	It's not necessary, Joe. - Drew's gonna step aside. - I'm not stepping anywhere. - - I appreciate your gentlemanliness. - But what we need to do here is drive the dagger home. - - I told you to shut up!	Prepare yourself, Drew.	Sind Sie bereit, Drew?
formal	 	He's getting closer, isn't he? - He's out there, but he's getting closer. - And you're hiding in this basement. - Connection by connection, until he's right in front of you. - That is where I want him.	Sounds like you're in love, Roman.	Hört sich an, als wären Sie verliebt, Roman.
formal	 	I mean, I used to write for Newsweek. - The editor and I, we had a difference of opinion. - I thought she was incompetent and she didn't. - Just chalk it up to youthful mistakes. - Is there anything you haven't chalked up to that?	Would you mind excusing us for a minute?	- Entschuldigen Sie uns einen Moment?
formal	 	Turn her over to me. - I'll see there's enough pinned on her to keep her uncomfortable for the rest of her life. - You do that, and I'll look the other way tonight. - She really did get under your skin. - We're not talking about my skin.	We're talking about yours.	Wir reden über Ihre.
formal	 	John Chase, is that Vinnie Chase I see in that car? - - Hi. How are you? - - I'm Turtle. - Oh, Vinnie, I am a big fan-- big big fan. - My kids-- they're just obsessed with Aquaman.	My daughter cried when they replaced you in the sequel, said she will not see it no matter how good it is.	Meine Tochter hat geweint, als sie dich in der Fortsetzung ersetzt haben. Sie sagte, sie würde sie sich nicht ansehen, wie gut sie auch sein mag.
formal	 	- I said, "Hello, hello," because... - Never mind. - Lieutenant Bixby, there's something funny going on in here. - What do you mean, sir? - I just intercepted a strange phone call and Hogan was here when I came in.	Has that character been bothering you again?	Hat der Typ Sie wieder belästigt?
formal	 	That can't happen again. - Call the D.A. - Tell them that we want to make a plea deal. - She's helping lock girls in a basement. - - Why would we want to protect her?	- Did you hear her?	- Haben Sie ihr zugehört?
formal	 	Tell me... What do you think about Prague? - It's pretty, isn't it? - Less conventional? - Yes, it's less conventional. - I'll call you back.	Shall I take you home?	Ich bringe Sie nach Hause?
formal	 	Jiangxi province. - Outskirts of Tsai Fu. - Near the Wu Chi temple. - Not many know of this place. - Does anyone else know that I'm here?	We took great care to preserve your privacy.	Wir achteten darauf, Ihre Ungestörtheit zu wahren.
formal	 	You are not under-arresting me? - I was hoping we could work something out. - That will not be problem. - I just need you to talk. - Oh, okay.	You want me to be bad girl?	Wollen Sie mich als böses Mädchen?
formal	 	You like my truck? - Oh, she's a beauty. - Oh, yeah. - Yeah, that's why I'm taking her... and the gas. - I'm sorry.	Listen, sweetie, you're fun, but... I got to...	Hören Sie, Süße, Sie sind witzig, aber... ich muss los...
formal	 	Well, you get to explain this to the D.A. - Oh, no, no, no. - I'm gonna let her explain that. - I'm gonna take another crack at the husband. - I know about Lena.	I don't know what you're talking...	- Ich weiß nicht, wovon Sie reden
formal	 	Yeah, I love her, too. - You guys make a cute couple. - Pass me that brush? - You know, you make the same noises in bed. - What else?	You have a lot of things alike.	- Ihr habt viele Ähnlichkeiten.
formal	 	Go out front and watch your ballet. - - I'll give her the shoes myself. - No! - Don't you touch them. - You can't give them to her now. - No one sees her before an opening.	Can you show us where you want the shell?	(Mann) Zeigen Sie uns, wo die Muschel hin soll?
formal	 	-twelve. - AII right. - Now, by your presence, you've indicated a strong desire to volunteer for this mission, which leaves you three ways to go. - You can foul up during training in which case you'II be sent back to prison for execution of sentence. - Two, I mean, you can foul up in action in which case I will personally blow your brains out.	Or you can do what you're told in which case, you may just get by.	Oder Sie können das tun, was verlangt wird. Dann kommen Sie vielleicht durch.
formal	 	Red Team, disengage. - Commander, I don't know what to say. - This is a miracle. - You took the words right out of my mouth. - Step down to Condition One throughout the Fleet.	Galactica Apollo, you are not going to believe what I'm looking at out here.	Galactica, hier Apollo. Sie glauben nicht, was ich vor mir sehe.
formal	 	This is how you get yourself killed. - Well, you'd be doing me a favor. - Well, aren't you a cozy bunch in your secret little hideout? - Hetty. What are you doing here? - You know damn well what I'm doing here, Mr. Callen.	I'm shutting you down.	Ich lege Sie lahm.
formal	 	Sincerely. - Happy birthday, man. - Maybe we'll stay alive long enough for me to buy you a present. - Don't thank me now. - It's the least I can do after all the kindness that you've shown me.	Are you gonna tell me where we're going?	Verraten Sie mir, wohin wir fahren?
formal	 	That's right. - You want it? - - No. - - Go on, take it. - No. You can't do that.	You won it.	Das haben Sie doch gewonnen.
informal	 	- We can make that work. - - Great. Wow me like you wow your wife. - You got it! - Sexy accent. - Jake, clear my schedule and get as much information as you can on those guys.	- Will do. - Whoa whoa whoa, what are you doing?	- Whoa, whoa, was machst du da?
informal	 	Will anybody tell me now? What is going on in this class? - Toomas? - It is Joosep's own fault. - - What is? - He is such a jerk.	Toomas... Have you hit Joosep?	Toomas.... hast du Joosep geschlagen?
informal	 	You're not to move a muscle, okay? - Let us do all the work. - - Feathers? - - Yeah, mate? - Jeez, you're a good mate.	Just wait till you get the bill, mate.	Warte, bis du die Rechnung kriegst.
informal	 	Yeah, but this is proof. - Jack, we have proof. - They gotta pay for this, and this... This doesn't prove anything to anyone but me. - Now I know that Conrad was behind Nate being on the boat. - I just need to find some contract between the two of them, some proof that money changed hands.	And how are you gonna do that?	Wie willst du das tun?
informal	 	No, I mean, obviously it hurts getting Tom Dempsey'd in the tits. - Archer... - I meant, watching me save your ass for the gazillionth time. - Archer. - She's in command.	Oh, okay, so I guess you think this is my fault.	Oh okay, also schätze ich, du gibst mir hierfür die Schuld.
informal	 	Go! - Fourteen seconds. That's more than enough. - And you know what? - I also know who did it. - Franco?	Is that you?	Bist du es?
