src_ctx	src	trg
A month after her graduation, she was appointed as a house surgeon at Doncaster Royal Infirmary in August 1918. One of her cases made the newspapers, showcasing the pressure the medical profession was under at the time, when a young woman, Elizabeth Pawson, died suddenly "whilst under an anaesthetic, during an operation for appendicitis".	[pr] was the first woman to hold this post at the institution.	Fue la primera mujer que ocupó ese puesto en la institución.
There he joined the Socialist group. In 1905 he wrote in praise of the sailors of the Battleship Potemkin uprising, and received a letter from Bienvenu Martin, minister of public education, reproving him for not having used the reserved language required of public servants, and particularly of teachers.	[pr] supported the struggles of workers, and wrote various articles for socialist publications.	Apoyó la lucha de los trabajadores y escribió varios artículos para publicaciones socialistas.
Peschard continued her activities, joining the more militant National Liberation Army in 1957. On 26 November 1956, Peschard and 10 other rebels were killed by the French army near the town of Medjana.	While operating with the ALN, [pr] operated under the code-name "الطاووس"—"Peacock" in Arabic—serving as a nurse for the rebels.	Mientras participaba en operaciones del ALN, usó el nombre en clave "الطاووس", que en árabe significa "pavo real", y trabajó como enfermera de los rebeldes.
There, he was condisciple of José Zorrilla de San Martín. Due to his short age and good luck, Francisco Solano López authorized him to continue his education in Argentina.	In the holydays of 1864, [pr] spent some time in Asunción.	Durante la temporada festiva de 1864, pasó un tiempo en Asunción.
He was Prime Minister from 1999–2002. His opposition against the O’Neill/Abel government was a major factor in the change of government.	Mekere Morauta is also the most important opposition politician when not in office.	También es el político opositor más importante cuando no se encuentra en funciones.
Abella coauthored a bibliography, in Spanish, about the incident. she was the one who started the Cuban Heritage Collection in 1962.	Rosa Margarita Abella (13 February 1920 – 2 April 2007) was an exiled Cuban librarian who worked at the University of Miami's Otto G. Richter Library.	Rosa Margarita Abella (13 de febrero de 1920–2 de abril de 2007) fue una bibliotecaria cubana exiliada que trabajó en la Biblioteca Otto G. Richter de la Universidad de Miami.
In spite of the deaths of Mahlathini, Marks Mankwane and West Nkosi during the late 1990s, the Mahotella Queens continue to perform and record in the 21st century.  The Mahotella Queens is a South African female band formed in 1964 by music producer Rupert Bopape consisting of Hilda Tloubatla, Nobesuthu Mbadu, and Amanda Nkosi. 	In 2013, long-serving member Mildred Mangxola retired from the group.  [pr] was replaced by a new recruit, Amanda Nkosi.	En 2013, Mildred Mangxola, integrante de larga trayectoria, se retiró de la banda. La reemplazó una nueva integrante, Amanda Nkosi.
He joined Citibank in 1975 and remained with it for 22 years rising to become its country manager in Thailand. He, along with Zubyr Soomro at United Bank and Muhammad Mian Soomro at National Bank of Pakistan, were "successful in bringing the nationalised commercial banks (NCBs) back from virtual extinction.	In 1997, then-PM Nawaz Sharif asked Tarin to turn around state-owned Habib Bank, for which [pr] left the $1 million plus job in the United States.	En 1997, el entonces primer ministro Nawaz Sharif pidió a Tarin que mejorara la situación del Habib Bank, perteneciente al estado, tarea por la que abandonó un cargo de más de USD 1 millón en Estados Unidos.
She is the Olympic silver medallist (2016 Rio de Janeiro), two time World Champion (2017 London and 2019 Doha) and two time World Indoor Championship (2016 Portland and 2018 Birmingham) in Triple jump. Born in Caracas and brought up in Anzoátegui, she had her first success at the 2011 South American Junior Championships in Athletics, where she won the high jump.	[pr] personal best 15.43 meters, the indoor world record.	Su marca personal de 15,43 metros es el récord mundial en pistas cubiertas.
In 1917 Goriupp obtained a diploma to teach Hungarian and German, having attended the universities of Vienna and Leipzig on a partial scholarship. In 1917-18 she taught German language at her alma mater.	Afterwards [pr] continued [pr] studies at the University of Vienna.	Posteriormente, continuó sus estudios en la Universidad de Viena.
After completing his biology degree he moved to France in 1982. There he completed a postgraduate diploma in electrophysiology and cardiovascular pharmacology.	[pr] continued [pr] studies at the University of Sciences of Paris XI Orsay.	Continuó estudiando en la Universidad de París-Sur.
Fukui served as Governor of the Bank of Japan from March 20, 2003 to March 19, 2008. In a statistical overview derived from writings by and about Toshihiko Fukui, OCLC/WorldCat encompasses roughly 1 works in 2 publications in 1 language and 6 library holdings.	[pr] resigned in 2008.	En 2008, presentó su renuncia.
He is also a member of the Council of the University of Ghana. On Quaynor's return to Ghana from the United States in the early 1990s he established some of Africa's first Internet connections and was involved in setting up some key organisations, including the African Network Operators Group (AfNOG).	In 2000, [pr] became director of ICANN for the African region.	En 2000, llegó a ser director de la ICANN para la región de África.
He attended Boys State in his junior and senior years of high school. He earned a law degree from the Washburn University School of Law, in Topeka, Kansas, in 1963.	Lewis graduated from the University of Kansas, in Lawrence, Kansas, in 1960, where [pr] was a classmate of Wilt Chamberlain.	En 1960, se graduó de la Universidad of Kansas en Lawrence, Kansas, donde fue compañero de Wilt Chamberlain.
In 1989, Gina became the first woman in Concordia University’s history to earn a PhD in building engineering. Cody was born in Iran in 1956.	In 2018, following [pr] donation of $15 million, Concordia University renamed its faculty of engineering and computer science after [pr] (the Gina Cody School of Engineering and Computer Science), making it the first university engineering faculty to be named after a woman in Canada, and internationally.	En 2018, tras una donación de $15 millones que Gina realizó, la institución cambió el nombre de su Facultad de Ingeniería e Informática (por el de Escuela de Ingeniería e Informática Gina Cody); por esto, fue la primera facultad de ingeniería de una universidad que llevó el nombre de una mujer, no solo en Canadá sino también en el resto del mundo.
Prior to joining the AfDB, Sakala worked three years as Senior Research and Principal Planning Officer in the newly created Ministry of Manpower Planning and Development in Zimbabwe, which carried out Zimbabwe's first post-independence National Manpower Survey. Zondo Sakala has worked in, and with, African countries all through his professional career.	[pr] was part of the Survey's central coordinating team and was one of the architects of its major policy recommendations, many of which were implemented by the Government.	Participó del equipo de coordinación central de inspección y fue uno de los arquitectos de las recomendaciones de las políticas principales del ministerio, muchas de las cuales fueron implementadas por el gobierno.
Lin was exposed to different art forms and culture very early on in his childhood. Lin was born in Xingang, Chiayi.	Lin Hwai-min (Chinese: 林懷民; pinyin: Lín Huáimín; Pe̍h-ōe-jī: Lîm Hôai-bîn; born 19 February 1947) is a Taiwanese dancer, writer, choreographer, and founder of Cloud Gate Dance Theater of Taiwan.	Lin Hwai-min (en chino 林懷民; pinyin: Lín Huáimín; Pe̍h-ōe-jī: Lîm Hôai-bîn; nació el 19 de febrero de 1947) es un bailarín, escritor, coreógrafo taiwanés y fundador del Teatro de Danza Cloud Gate de Taiwán.
She is full professor at the Federal University of São Paulo (UNIFESP). Heimar Marin is also the president of Brazilian Society of Health Informatics (2002–2008); editor-in-chief of the International Journal of Medical Informatics; and vice-chair and elected chair (2009–2012) of the International Medical Informatics Association Nursing Informatics Special Interest Group (IMIA NI SIG).	In 2004 [pr] was elected international member at the American College of Medical Informatics.	En 2004, fue elegida miembro internacional del American College of Medical Informatics.
